,message_id,actor_id,engagement_type,engagement_parent,text,univ_id,time_published,media_type,geo,index_text,keyN,label1,label2,tweet_counts,user_counts,gpt_label,manual_label,is_gt
2375,7026594,197,retweet,c42693e1aba378439086e3627c14d2ff3408b9ef844b32fd607fe507b8805a78,"RT @AaronFavila A Filipino fisherman beside Philippine Navy war ship Andres Bonifacio near Thitu or Pag-asa island at the South China Sea April 21, 2023 (AP Photo/Aaron Favila) #philippines #china #disputedislands #spratlys #fisherman #philippinenavy #warship @APNews https://t.co/0jMcYhZZ50",,1682984837,Twitter,,21 aaron andres ap april asa bonifacio china china favila filipino fisherman fisherman island navy pag philippine photo rt sea ship south thitu war warship,25,us_military,,26,54,supportive,,0
3661,5252524,425372,retweet,3fd385fe3efe3c89d91b96fc5a7413715d3ddfbb404a576b5628bccca5a7c6f1,RT @NFSC_HAGnews 'We stand ready': US Admiral vows to aid Philippine resupplies in South China Sea https://t.co/GKfR2jHxE8,,1683575998,Twitter,,admiral aid china philippine ready resupplies rt sea south stand vows,11,us_military,,73,5,supportive,,0
75,3096973,61916,retweet,5ca2a8237c285dea8e0e35ea0181f102154fe2becef64196af3ba327efc6f8cb,RT @Reuters China's military says US warship illegally entered waters in South China Sea https://t.co/KCQO9tIuqh https://t.co/HA5XyLYo3r,,1679570310,Twitter,,china china entered illegally military rt sea south warship waters,10,us_military,,46,26,opposing,,0
293,5073447,5958,retweet,2e232f1b9981669105be51d237464e6ca24e98cc60d99d8e487a597453b5bf94,RT @maracepeda LOOK: The Philippine Coast Guard says at least 26 suspected Chinese militia vessels remain near the Ayungin and Sabina Shoals with PH EEZ in the South China Sea. This is despite diplomatic protests PH filed vs China 📷 PCG @straits_times https://t.co/rmDPYbog6A,,1677121450,Twitter,,ayungin china china chinese coast diplomatic eez filed guard militia pcg ph ph philippine protests remain rt sabina sea shoals south suspected vessels,23,us_military,,25,127,supportive,,0
2508,4438392,51351,retweet,87b1f9a4f2185d5edb2ec6c124cab1fd6a483fbc9068c12d5d36983680eb13ce,RT @DavidLarter What if instead of building expensive vessels you just cultivate some maritime mercenaries from the Philippines or Malaysia or anywhere around there and put them in the South China Sea with 300 cheap jammers and cause absolute electromagnetic havoc https://t.co/qmCBOypJxP,,1677069022,Twitter,,absolute building cheap china cultivate electromagnetic expensive havoc jammers malaysia maritime mercenaries philippines put rt sea south vessels,18,us_military,,10,5,neutral,,0
1501,645653,62024,retweet,48429f546a4f6af92d4d5c94117584058cbff640540af3224cbab9e28477a4b6,RT @DeptofDefense Green Berets with @1st_SF_Command and Australian Defence Force Commandos take to the skies for a military freefall training exercise in the Philippines as part of #Balikatan23. https://t.co/1kt40bPFd1,,1682348723,Twitter,,australian berets commandos defence exercise force freefall green military part philippines rt skies training,14,us_military,,56,48,supportive,,0
341,4873423,17951,retweet,929259f5965a5af520a319fb5655e89d6ded33f4db1170ea8feb7b0916df70d9,RT @cnnphilippines BREAKING: President Ferdinand Marcos Jr. signs into law a measure that amends the code providing fixed terms for ranking officials of the Armed Forces of the Philippines. Story soon on https://t.co/Ni4v3zQWgA https://t.co/ntifpw1FQg,,1684377709,Twitter,,amends armed breaking code ferdinand fixed forces jr law marcos measure officials philippines president providing ranking rt signs story terms,20,us_military,,28,15,supportive,,0
5727,3204952,402489,tweet,,"Philippine Coast Guard (PCG) has accused a Chinese coast guard ship of directing a “military-grade” laser at one of its vessels, putting the Filipino crew in danger https://t.co/HnTFVEfR8h",,1676361282,Twitter,,accused chinese coast coast crew danger directing filipino grade guard guard laser military pcg philippine putting ship vessels,18,us_military,,65,5,supportive,,0
4193,5767370,9507,retweet,8b16d8717ad802b671411cf56ba7b92750839e375a4a574209b178aa80426623,"RT @opgovph President Ferdinand R. Marcos Jr. delivered a speech at the Philippine Military Academy (PMA) Alumni Homecoming, where he praised the institution for producing selfless individuals who have defended the country and preserved its democratic ideals.",,1676724952,Twitter,,academy alumni country defended delivered democratic ferdinand homecoming ideals individuals institution jr marcos military philippine pma praised preserved president producing rt selfless speech,23,us_military,,12,62,supportive,,0
1500,1179676,62024,retweet,accc33d49f87bb597b5b8977bdf1c5192cd7a9ac931429ed74994e9e7f1b33f7,"RT @USMC #Marines with the @Official13thMEU conduct a close quarters training range alongside Philippine Marines during Exercise Balikatan 23 in the Philippines, April 19. #Balikatan is an annual exercise between the Armed Forces of the Philippines and U.S. military. #AlliesAndPartners https://t.co/CgoDwBWMBi",,1682352649,Twitter,,19 alongside annual april armed balikatan close conduct exercise exercise forces marines marines military philippine philippines philippines quarters range rt training,21,us_military,,62,48,supportive,,0
2913,2534174,321575,retweet,b16dd64dcb66771729861fb4eb56186add676a5b683e34afa7806dc35474445c,"RT @japantimes A U.S. Navy destroyer sailed near one of the most important man-made and Chinese-controlled islands in the South China Sea on Monday, in a freedom of navigation mission that Beijing denounced as illegal. https://t.co/u7kIemIdqG",,1681229181,Twitter,,beijing china chinese controlled denounced destroyer freedom illegal important islands made man mission monday navigation navy rt sailed sea south,20,us_military,,10,17,supportive,,0
1113,4508940,184463,retweet,22455443748479b7fe6c8ccf282bd0b232a0a62289eef70979cb4263b5693a58,RT @KimCarrera007 @JulianAndrew63 We are being totally gamed this is all about giving the USA & UK bigger facilities at the Stirling navel base for maintenance etc. we may never get the submarines. I was told this by a navel commander in 2011 because the USA we concerned about losing their base in the Philippines,,1678857390,Twitter,,base base bigger commander concerned facilities gamed giving losing maintenance navel navel philippines rt stirling submarines told totally uk usa usa,21,us_military,,11,15,opposing,,0
2014,2717521,72944,retweet,fac9d364277dbf30873b8a9272eb65807a4d3b2c5b453d348d29903a71520abe,"RT @GordianKnotRay 1/The preponderance of the evidence suggests that on 6 Feb #China Coast Guard ship 5205 stopped, harassed and followed #Philippines Coast Guard BRP Malapascua near Sabina Shoal for 8+ hours, preventing it from returning to Palawan. Let me explain my reasoning. [Thread 1/7] https://t.co/BbNXvfkTfp",,1675748056,Twitter,,brp china coast coast evidence explain feb guard guard harassed hours malapascua palawan preponderance preventing reasoning returning rt sabina ship shoal stopped suggests thread,24,us_military,,67,16,opposing,,0
1551,6279104,21301,retweet,f838e5071f02f0c0be14d9231cca83c74db14079a7734b805fe4a3dfe6efbe3b,"RT @NavalInstitute Pilot Error After ‘Sierra Hotel Break’ Resulted in South China Sea F-35C Crash, Investigation Says - USNI News https://t.co/a0q5XJUhwV https://t.co/zdDwKBoLeV",,1677082885,Twitter,,35c break china crash error hotel investigation news pilot resulted rt sea sierra south usni,15,us_military,,12,56,neutral,,0
5140,5556223,697572,tweet,,Philippine Coast Guard reports 44 Chinese warships surrounding local island https://t.co/CcQ0kMJP1P,,1678215453,Twitter,,chinese coast guard island local philippine reports surrounding warships,9,us_military,,20,15,opposing,,0
1450,4340427,75607,retweet,f1dbd3c8c9020d3f2cb57d481be09b37118f598bc7a56d1ab7b3b3bc4a0cbdd4,RT @Dimi US and Philippine forces sink warship in South China Sea exercises in signal to Beijing https://t.co/bLY3JAnniY,,1682553115,Twitter,,beijing china exercises forces philippine rt sea signal sink south warship,11,us_military,,26,10,supportive,,0
4166,5692085,10935,retweet,b266d795538d64437a81e084f1044961d30b3d74d711cd13b71ac40d23bf0fb8,"RT @radyopilipinas1 The Philippine military has not let the country down despite tremendous challenges, President Ferdinand R. Marcos Jr. said on Thursday as he issued new orders to the 9th Infantry Division in the Bicol Region. Read: https://t.co/Uqlftbogrd https://t.co/gs30UztCcO",,1679150403,Twitter,,9th bicol challenges country division ferdinand infantry issued jr marcos military orders philippine president read region rt thursday tremendous,19,us_military,,14,45,supportive,,0
1539,2646579,300926,retweet,d768272acd3088b7c7aed28f366ff533efb089c1056d02f87682211deb6278f3,RT @USPacificFleet It's #LiveFireFriday! 🚀 USS Shiloh (CG 67) fires a standard missile during a live-fire exercise in the Philippine Sea late last month. You can read more about why here: https://t.co/jgZGMqoYfL @US7thFleet @INDOPACOM @SurfaceWarriors https://t.co/F7mckMTFwe,,1676073387,Twitter,,67 cg exercise fire fires late live missile month philippine read rt sea shiloh standard uss,16,us_military,,15,15,neutral,,0
1415,514193,250941,retweet,1d852778fb7d420893442e7d6aceba58e9840b30fdb731398365676929fbc798,"RT @Apex_WW Chinese Warship, Cutter Violate Pag-asa Island Territorial Sea, Says Philippine Coast Guard https://t.co/ZRHt3zkkm3",,1678138810,Twitter,,asa chinese coast cutter guard island pag philippine rt sea territorial violate warship,13,us_military,,12,29,opposing,,0
2223,488893,2572,retweet,3456d4e923e8eca8e664ce74e77d752a5dbd9bca2fea872142b022954a49e3ee,"RT ÖRyanLingo_ What’s wrong with having friends in America, Russia, and China?",,1675373412,Twitter,,america china friends rt russia wrong öryanlingo_,7,labor_and_migration,,17,40,neutral,,0
424,5420572,2111,retweet,846d913f1426f76c293c068490b04449187057b248ec6fb6b26b053fdc8cf720,RT @GordonGChang This is a critical moment. Will the #US enforce the right of free passage or submit to #China? #Taiwan,,1680817424,Twitter,,critical enforce free moment passage rt submit,7,labor_and_migration,,100,6,opposing,,0
1157,5899637,13800,retweet,2c6fb213ac900a165a54b107cac17ec88a5deed20e1de5d42f63edb3d14f81bd,"RT wivesungala007 The problem is that many of us think EDCA is to get China out of the SCS contested waters. I don’t care about the US there. The dispute is between China and Phils only. The US has nothing to do with that, bott obvily the posting.",,1681663844,Twitter,,bott care china china contested dispute don edca obvily phils posting problem rt scs waters wivesungala007,16,labor_and_migration,,13,80,neutral,,0
1195,6023420,25768,retweet,fa564597a8dcbbfef10dab3d9f04e6ee3f5391f5190d23b1b64268f3f1d9cf82,RT @DarrenJBeattie If this happened in China they'd send the aggressor to work the Cobalt mines for 20 years,,1683774479,Twitter,,aggressor china cobalt happened mines rt send work years,9,labor_and_migration,,47,5,opposing,,0
322,2275485,6310,retweet,e58d2954d0b438d48be72ba59cd0719fe97ef8db102c310ece4b0913e16acf49,"RT @KruseBrendan The statement is astounding. China's FM states there is no such thing as entering another country's EEZ? Now more than ever, it is important for like-minded partners to stand together as countries like China attempt to deny the existence of established international law and…",,1686161917,Twitter,,astounding attempt china china countries country deny eez entering established existence fm important international law minded partners rt stand statement states thing,22,labor_and_migration,,18,35,opposing,,0
296,706873,173622,retweet,9e91dd5f99c59677ceb3abd95a83747d99fb9bc5a75b97cc61e0c856863795eb,RT @CarlZha The overwhelming majority of shipping traffic thru the South China Sea is to and from China https://t.co/L4mA1QOjUd,,1686222841,Twitter,,china china majority overwhelming rt sea shipping south traffic,9,labor_and_migration,,17,6,neutral,,0
61,5825353,9988,retweet,2d7b343d5e14e98600f4f1321fdfb61dafd5a866b7b01dbfcc6a8799e6ee316d,"RT @caitoz @SenatorWong What threatens our region and undermines global security is the US empire of which Australia is a tool. They're the ones pushing us toward war with China, and their aggressions are the reason North Korea sought nukes in the first place. And you consistently support the US empire.",,1685556016,Twitter,,aggressions australia china consistently empire empire global korea north nukes place pushing reason region rt security sought support threatens tool undermines war,22,labor_and_migration,,45,12,opposing,,0
319,4710059,6310,retweet,edba673cdc3a90e133c9bf2492d7b2d4369dcb55ae63d8b41d1d6aa5649f3300,"RT @GordianKnotRay 1/Six @USTreasury-sanctioned ships belonging to an infamous #IUU fishing enterprise from #China have been plying the Philippine Sea for the past 2 months, just outside the #Philippines' exclusive economic zone. [🧵1/5] https://t.co/mDzzCNEEI7",,1681033262,Twitter,,belonging china economic enterprise exclusive fishing infamous months past philippine plying rt sea ships zone 🧵1,16,labor_and_migration,,61,35,opposing,,0
14,4169950,298498,retweet,3a84b205ad63a5c189b671af5dcdff7640aba7b49c5d9191f52d1e5d534c2926,RT @RebeccaYChan Yankees squat all over Asia to surround China in order to impose White Supremacist domination on 1.4 billion Chinese people. The Americans market their white supremacy under “freedom and democracy”. But we see them for the white supremacists that are and have always been.,,1682771336,Twitter,,americans asia billion china chinese democracy domination freedom impose market order people rt squat supremacist supremacists supremacy surround white white white yankees,22,labor_and_migration,,94,8,supportive,,0
0,4499175,33068,retweet,95c6b616d4119403c1086ab0494993bfc207da1c3f168d2d7da91f81434b724f,"RT @RnaudBertrand Wow, I believe this is the first time ever that China comments on another country's treatment of their own population. https://t.co/KeitWdayo4",,1681562388,Twitter,,china comments country population rt time treatment wow,8,labor_and_migration,,146,17,neutral,,0
36,2635084,98802,retweet,d8131ef462422e383a4ee90317ab21cf535239df597cc41cc2801d68b45ea9b9,RT @reneeAZpatriot4 Homeland Security Committee Chairman said that China is likely sending military personnel into the US across the southern border Why is Biden Ignoring the Chinese Invasion? As many as 400K military-aged Chinese nationals have entered since he took office https://t.co/ZJXoC15S79,,1687004207,Twitter,,400k aged biden border chairman china chinese chinese committee entered homeland ignoring invasion military military nationals office personnel rt security sending southern,22,labor_and_migration,,2808,7,opposing,,0
